DATE,ADDRESS,CITY,STATE,POSTAL CODE,AGENT,BROKER,PRICE,LATITUDE,LONGITUDE,TIME
02/08/2024,4320 SHELBY CRESCENT,MISSISSAUGA,ONTARIO,L4W3T3,PINDER SINGH,ROYAL LEPAGE MEADOWTOWNE REALTY,"$1,329,900",43.6173544,79.6236374,7 days
02/08/2024,4090 LIVING ARTS DRIVE UNIT# UPH3108,MISSISSAUGA,ONTARIO,L5B4M8,PRATHIBHA BALAJI,CENTURY 21 PREMIUM REALTY,"$730,000",43.58823723,79.6456625,7 days
02/08/2024,404 - 250 WEBB DRIVE,MISSISSAUGA,ONTARIO,L5B3Z4,WAYNE YU,CENTURY 21 LEADING EDGE REALTY INC.,"$619,000",43.5874227,79.6391999,7 days
02/08/2024,4065 CONFEDERATION PARKWAY UNIT# 2707,MISSISSAUGA,ONTARIO,L5B0L4,PAN BAJAJ,REMAX REALTY SPECIALISTS INC SHERWOODTOWNE BLVD,"$519,800",43.58670778,79.64660499,7 days
02/08/2024,407 - 4205 SHIPP DRIVE,MISSISSAUGA,ONTARIO,L4Z2Y9,TOM LEUNG,CENTURY 21 ATRIA REALTY INC.,"$435,000",43.5997067,79.6381305,7 days
02/08/2024,5103 ROYAL MILLS COURT,MISSISSAUGA,ONTARIO,L5M4X9,ANUM RAUF,IPRO REALTY LTD. BROKERAGE,"$3,188,000",43.57131267,79.69768404,7 days
02/08/2024,5103 ROYAL MILLS COURT,MISSISSAUGA,ONTARIO,L5M4X9,ANUM RAUF,IPRO REALTY LTD.,"$3,188,000",43.5713414,79.6977029,7 days
02/08/2024,4567 DONEGAL DRIVE,MISSISSAUGA,ONTARIO,L5M4H3,JUN LIU,ROYAL LEPAGE SIGNATURE REALTY,"$1,299,000",43.550825,79.7109474,7 days
02/08/2024,335 RATHBURN ROAD W UNIT# 1703,MISSISSAUGA,ONTARIO,L5B0C8,SONIA JAIN,REMAX REALTY SPECIALISTS INC BRAMPTON,"$649,000",43.58972086,79.65228977,7 days
02/08/2024,339 RATHBURN ROAD W UNIT# 2317,MISSISSAUGA,ONTARIO,L5B0K6,RAYO IRANI,"RE/MAX ABOUTOWNE REALTY CORP., BROKERAGE","$659,000",43.59020325,79.65272381,7 days
02/08/2024,3315 RUTH FERTEL DRIVE,MISSISSAUGA,ONTARIO,L5M0H5,AMANDA MENG,MASTER'S CHOICE REALTY INC.,"$1,629,999",43.5536609,79.7356285,7 days
02/08/2024,3303 MARTINS PINE CRESCENT,MISSISSAUGA,ONTARIO,L5L1G3,LEEZA CHOWDHRY,HOMELIFE SILVERCITY REALTY INC.,"$949,000",43.5352301,79.6822988,7 days
02/08/2024,3215 TRISHA DOWNS,MISSISSAUGA,ONTARIO,L5A2A6,ANDRIY VOLOSHCHUK,RE/MAX REAL ESTATE CENTRE INC.,"$999,888",43.5909506,79.6149036,7 days
02/08/2024,322 LOUIS DRIVE,MISSISSAUGA,ONTARIO,L5B2A2,GARY BETTS,RE/MAX REALTY SPECIALISTS INC.,"$1,275,000",43.5686623,79.6177895,7 days
02/08/2024,372 MONTEGO ROAD,MISSISSAUGA,ONTARIO,L5B1C7,FRANK LEO,RE/MAX WEST REALTY INC.,"$950,000",43.5673107,79.6184296,7 days
02/08/2024,38 - 3250 BENTLEY DRIVE,MISSISSAUGA,ONTARIO,L5M0P7,RAHIM GHULAM HUSSAINI ALINANI,ROYAL LEPAGE FLOWER CITY REALTY,"$749,000",43.5595414,79.7415006,7 days
02/08/2024,5260 MCFARREN BOULEVARD UNIT# 88,MISSISSAUGA,ONTARIO,L5M7J3,HARSH KUTHIALA,ROYAL LEPAGE SIGNATURE REALTY,"$799,000",43.56882203,79.7163891,7 days
02/08/2024,759 HIDDEN GROVE LANE,MISSISSAUGA,ONTARIO,L5H4L3,PETER PAPOUSEK,RE/MAX REALTY ENTERPRISES INC.,"$2,099,850",43.5437814,79.6088408,7 days
02/08/2024,706 - 50 ELM DRIVE E,MISSISSAUGA,ONTARIO,L5A3X2,ADAM KORZENIEWSKI,RE/MAX EXPERTS,"$599,000",43.5906714,79.6283936,7 days
02/08/2024,7159 TRIUMPH LANE,MISSISSAUGA,ONTARIO,L5N0C5,SUSHIL AGRAWAL,YOUR GTA REAL ESTATE INC.,"$799,000",43.5816429,79.7797054,7 days
02/08/2024,809 - 135 HILLCREST AVENUE,MISSISSAUGA,ONTARIO,L5B4B1,SHAWN PANDEY,ROYAL LEPAGE CREDIT VALLEY REAL ESTATE,"$564,900",43.5808682,79.6255149,7 days
02/08/2024,GR45 - 1575 LAKESHORE ROAD W,MISSISSAUGA,ONTARIO,L5J0B1,BRETT HALSTEAD,COLDWELL BANKER BURNHILL REALTY,"$759,900",43.5210048,79.6203275,7 days
02/08/2024,922 MAYS CRESCENT,MISSISSAUGA,ONTARIO,L5V2G6,IAN CHAUDHRY,KING REALTY INC.,"$1,099,999",43.6158311,79.7099477,7 days
02/08/2024,88 - 5260 MCFARREN BOULEVARD,MISSISSAUGA,ONTARIO,L5M7J3,HARSH KUTHIALA,ROYAL LEPAGE SIGNATURE REALTY,"$799,000",43.5696456,79.717234,7 days
02/08/2024,605 - 1400 DIXIE ROAD,MISSISSAUGA,ONTARIO,L5E3E1,MICHAEL HOPE,SUTTON GROUP QUANTUM REALTY INC.,"$955,000",43.5906804,79.5613256,7 days
02/08/2024,5320 FOREST RIDGE DRIVE,MISSISSAUGA,ONTARIO,L5M5B4,DAVID HOLT,EXP REALTY,"$2,899,000",43.5680805,79.7107573,7 days
02/08/2024,55 STRATHAVEN DRIVE UNIT# 2010,MISSISSAUGA,ONTARIO,L5R4G9,MICHELLE MARTIN,ENGEL & VOLKERS OAKVILLE,"$599,900",43.61081016,79.65926786,7 days
02/08/2024,5530 WATERWIND CRESCENT,MISSISSAUGA,ONTARIO,L5M0G4,KISHWAR SULTANA,EXECUTIVE HOMES REALTY INC.,"$899,999",43.5561686,79.7397655,7 days
02/08/2024,6794 LISGAR DRIVE,MISSISSAUGA,ONTARIO,L5N6T1,HERNANDO TRUJILLO MEJIA,KELLER WILLIAMS REAL ESTATE ASSOCIATES,"$1,345,000",43.5724823,79.7796203,7 days
02/08/2024,6557 EASTRIDGE ROAD,MISSISSAUGA,ONTARIO,L5N4L3,PINDER SINGH,ROYAL LEPAGE MEADOWTOWNE REALTY,"$1,260,000",43.5891304,79.7481282,7 days
02/08/2024,6557 EASTRIDGE ROAD,MISSISSAUGA,ONTARIO,L5N4L3,PINDER SINGH,"ROYAL LEPAGE MEADOWTOWNE REALTY INC., BROKERAGE","$1,260,000",43.58903715,79.74847948,7 days
02/08/2024,621 - 4011 BRICKSTONE MEWS,MISSISSAUGA,ONTARIO,L5B0J7,STANISLAV DENYS,RE/MAX REALTY SPECIALISTS INC.,"$599,999",43.585151,79.6458596,7 days
02/08/2024,1575 LAKESHORE ROAD W,MISSISSAUGA,ONTARIO,L5J0B1,KANDIS CHAPMAN,COLDWELL BANKER-BURNHILL REALTY,"$759,900",43.521046,79.62034,7 days
02/08/2024,1585 TROTWOOD AVENUE,MISSISSAUGA,ONTARIO,L5G3Z8,EVA SZCZEPANEK,RE/MAX REAL ESTATE CENTRE INC.,"$1,595,000",43.5755813,79.588008,7 days
02/08/2024,1409 - 36 ELM DRIVE W,MISSISSAUGA,ONTARIO,L5B0N3,NATHAN KHANNA,SUTTON GROUP - REALTY EXPERTS INC.,"$659,000",43.5899313,79.631833,7 days
02/08/2024,1412 - 3700 KANEFF CRESCENT,MISSISSAUGA,ONTARIO,L5A4B8,JAY SHARMA,RIGHT AT HOME REALTY,"$599,900",43.5945196,79.6323323,7 days
02/08/2024,1445 CREDIT WOODLANDS COURT,MISSISSAUGA,ONTARIO,L5C3V7,MOIZ ABDUL,SAVE MAX UNIVERSAL REALTY,"$1,249,900",43.5501319,79.6491229,7 days
02/08/2024,1454 HAIG BOULEVARD,MISSISSAUGA,ONTARIO,L5E2N1,ANDREW JANSEN,RE/MAX ESCARPMENT REALTY INC.,"$1,679,000",43.588357,79.5680484,7 days
02/08/2024,1857 IVYGATE COURT,MISSISSAUGA,ONTARIO,L5L0A8,JAMES S. HODGINS,HODGINS REALTY GROUP INC.,"$3,799,800",43.5519494,79.6718236,7 days
02/08/2024,1702 - 350 RATHBURN ROAD W,MISSISSAUGA,ONTARIO,L5B3Y2,FADI ABOU-CHALHA,RIGHT AT HOME REALTY,"$599,000",43.5888427,79.6518333,7 days
02/08/2024,1703 - 335 RATHBURN ROAD W,MISSISSAUGA,ONTARIO,L5B0C8,SONIA JAIN,RE/MAX REALTY SPECIALISTS INC.,"$649,000",43.5895769,79.6523972,7 days
02/08/2024,1401 BUNSDEN AVENUE,MISSISSAUGA,ONTARIO,L5H2B3,CINDY SUN,HOMELIFE LANDMARK REALTY INC.,"$2,389,000",43.5407241,79.6369519,7 days
02/08/2024,1062 FELICITY CRESCENT,MISSISSAUGA,ONTARIO,L5V0B2,MICHELLE SHA,RIGHT AT HOME REALTY,"$988,000",43.5874241,79.6752057,7 days
02/08/2024,1105 - 3700 KANEFF CRESCENT,MISSISSAUGA,ONTARIO,L5A4B8,MUNEEB IQBAL,IPRO REALTY LTD.,"$498,786",43.5947485,79.6322664,7 days
02/08/2024,136 - 6399 SPINNAKER CIRCLE,MISSISSAUGA,ONTARIO,L5W1Z6,SONIA AVILA-COUTO,ROYAL LEPAGE FLOWER CITY REALTY,"$899,900",43.6253054,79.7094073,7 days
02/08/2024,117 - 5055 HEATHERLEIGH AVENUE,MISSISSAUGA,ONTARIO,L5V2R9,WAQAS AKHTAR,CENTURY 21 GREEN REALTY INC.,"$899,900",43.5913674,79.6731335,7 days
02/08/2024,12 - 5005 OSCAR PETERSON BOULEVARD,MISSISSAUGA,ONTARIO,L5M0P4,AMR ABDELHAMID,RIGHT AT HOME REALTY,"$709,000",43.5473756,79.7209395,7 days
02/08/2024,1222 CORNERBROOK PLACE,MISSISSAUGA,ONTARIO,L5C3J4,JENNY ZHOU,FORESTWOOD REAL ESTATE INC.,"$1,160,000",43.5533845,79.6456768,7 days
02/08/2024,26 - 2550 THOMAS STREET,MISSISSAUGA,ONTARIO,L5M5N8,GARY ZHU,CANADA HOME GROUP REALTY INC.,"$799,000",43.5684606,79.7227742,7 days
02/08/2024,261 - 1575 LAKESHORE ROAD W,MISSISSAUGA,ONTARIO,L5J0B1,TYLER RALPH PYNE,RE/MAX ESCARPMENT REALTY INC.,"$574,900",43.5208878,79.620819,7 days
02/08/2024,2657 ALTADENA COURT,MISSISSAUGA,ONTARIO,L5K1G1,ELAINE TIMMINS,RE/MAX REALTY ENTERPRISES INC.,"$899,000",43.5190753,79.6735928,7 days
02/08/2024,2709 - 4099 BRICKSTONE MEWS,MISSISSAUGA,ONTARIO,L5B0G2,EDWARD SILVA,RIGHT AT HOME REALTY,"$549,800",43.5864956,79.6479535,7 days
02/08/2024,2707 - 4065 CONFEDERATION PARKWAY,MISSISSAUGA,ONTARIO,L5B0L4,PAN BAJAJ,RE/MAX REALTY SPECIALISTS INC.,"$519,800",43.5866892,79.6467391,7 days
02/08/2024,2564 ADVENT COURT,MISSISSAUGA,ONTARIO,L5M5L4,CLIFFORD DENNIS BARRON,RE/MAX REAL ESTATE CENTRE INC.,"$1,549,000",43.5729865,79.7294057,7 days
02/08/2024,2356 BROOKHURST ROAD,MISSISSAUGA,ONTARIO,L5J1R2,TOM MCDONALD,"RIGHT AT HOME REALTY, BROKERAGE","$969,900",43.51039009,79.64234147,7 days
02/08/2024,2452 THORN LODGE DRIVE,MISSISSAUGA,ONTARIO,L5K1K5,MARCO GREGORIS,MINCOM SOLUTIONS REALTY INC.,"$1,519,900",43.5273806,79.6712058,7 days
02/08/2024,2502 BROOKHURST ROAD,MISSISSAUGA,ONTARIO,L5J1R3,PIERO CORRADETTI,ROYAL LEPAGE TERREQUITY REALTY,"$799,000",43.5071896,79.6456019,7 days
02/08/2024,2356 BROOKHURST ROAD,MISSISSAUGA,ONTARIO,L5J1R2,TOM MCDONALD,RIGHT AT HOME REALTY,"$969,900",43.5103623,79.642311,7 days
02/08/2024,307 - 215 BROADWAY STREET,MISSISSAUGA,ONTARIO,L5M1J1,JEFF HAM,KELLER WILLIAMS REAL ESTATE ASSOCIATES,"$549,900",43.5799097,79.7137602,7 days
02/08/2024,3202 - 388 PRINCE OF WALES DRIVE,MISSISSAUGA,ONTARIO,L5B0A1,SAM ALLAN MCDADI,SAM MCDADI REAL ESTATE INC.,"$769,000",43.5881481,79.6481464,7 days
02/08/2024,2949 GULFSTREAM WAY,MISSISSAUGA,ONTARIO,L5N6J9,TONY ROBINSON,CENTRAL HOME REALTY INC.,"$1,399,000",43.5965764,79.7799895,7 days
02/08/2024,3018 - 4055 PARKSIDE VILLAGE DRIVE,MISSISSAUGA,ONTARIO,L5B0K8,JAVAID VIRK ARSHAD,RE/MAX GOLD REALTY INC.,"$739,000",43.5854861,79.6477509,7 days
02/08/2024,2317 - 339 RATHBURN ROAD W,MISSISSAUGA,ONTARIO,L5B0K6,RAYO IRANI,RE/MAX ABOUTOWNE REALTY CORP.,"$659,000",43.5901854,79.6527104,7 days
02/08/2024,2 - 595 DUNDAS STREET W,MISSISSAUGA,ONTARIO,L5B0B3,SHAWN ZHANG,ROYAL LIFE REALTY INC.,"$719,000",43.5697043,79.6292324,7 days
02/08/2024,1908 - 335 RATHBURN ROAD W,MISSISSAUGA,ONTARIO,L5B0C8,PUNEET CHOPRA,HOMELIFE/MIRACLE REALTY LTD,"$699,000",43.5895769,79.6523972,7 days
02/08/2024,2208 - 33 ELM DRIVE W,MISSISSAUGA,ONTARIO,L5B4M2,GARRY THIND,RE/MAX REALTY SERVICES INC.,"$499,000",43.5907388,79.6318374,7 days
02/08/2024,215 BROADWAY STREET UNIT# 307,MISSISSAUGA,ONTARIO,L5M1J1,ANITA PALL,KELLER WILLIAMS REAL ESTATE ASSOCIATES,"$549,900",43.57979464,79.71386212,7 days
02/08/2024,2105 - 5025 FOUR SPRINGS AVENUE,MISSISSAUGA,ONTARIO,L5R0G5,ARMIN SAGGU,CASATANK REALTY INC.,"$587,000",43.6065258,79.655441,7 days
02/08/2024,2110 - 3975 GRAND PARK DRIVE,MISSISSAUGA,ONTARIO,L5B0K4,MAHER DIB,CITYVIEW REALTY INC.,"$612,000",43.581172,79.6473987,7 days
02/08/2024,2130 HARVEST DRIVE,MISSISSAUGA,ONTARIO,L4Y1T8,KATHRYN ANN HENNESSEY,ROYAL LEPAGE REALTY PLUS,"$1,199,900",43.5978834,79.5744634,7 days
02/08/2024,2143 PERRAN DRIVE,MISSISSAUGA,ONTARIO,L5K1L9,GARY BETTS,RE/MAX REALTY SPECIALISTS INC.,"$1,350,000",43.5326594,79.6655168,7 days
02/08/2024,UPH3108 - 4090 LIVING ARTS DRIVE,MISSISSAUGA,ONTARIO,L5B4M8,PRATHIBHA BALAJI,CENTURY 21 PREMIUM REALTY,"$730,000",43.5882389,79.6457376,7 days
02/08/2024,1000 CEDARGLEN GATE,MISSISSAUGA,ONTARIO,L5C3Z5,VINCENT LABAYOG,EXP REALTY,"$599,900",43.559026,79.637989,7 hours
02/08/2024,3203 - 510 CURRAN PLACE,MISSISSAUGA,ONTARIO,L5B0J8,ELLEN QI,REAL ONE REALTY INC.,"$499,999",43.5857568,79.6464652,7 hours
02/08/2024,4152 WILCOX ROAD,MISSISSAUGA,ONTARIO,L4Z1C1,MINA DEMIR,ONE PERCENT REALTY LTD.,"$1,299,900",43.6095264,79.624755,8 days
02/08/2024,4184 TALL PINE COURT,MISSISSAUGA,ONTARIO,L5C3S7,PHIL MERCURIO,ROYAL LEPAGE REALTY CENTRE,"$1,690,000",43.5724531,79.6685417,8 days
02/08/2024,3956 STARDUST DRIVE,MISSISSAUGA,ONTARIO,L5M8A6,RAMEZ NAEIM GENDY,"RIGHT AT HOME REALTY, BROKERAGE","$1,049,000",43.53713,79.7333984,8 days
02/08/2024,4003 RIVER MILL WAY,MISSISSAUGA,ONTARIO,L4W4C1,JOANNE B. GLUDISH,ROYAL LEPAGE REAL ESTATE SERVICES LTD.,"$1,959,900",43.635122,79.5919646,8 days
02/08/2024,4086 ROSSLAND CRESCENT,MISSISSAUGA,ONTARIO,L5L4B8,KEVIN LIN,HARBOUR KEVIN LIN HOMES,"$1,200,000",43.53354,79.7104056,8 days
02/08/2024,506 - 3515 KARIYA DRIVE,MISSISSAUGA,ONTARIO,L5B0C1,SAMUEL SPENCER,OUR NEIGHBOURHOOD REALTY INC.,"$499,000",43.5890974,79.6309948,8 days
02/08/2024,5187 FOREST HILL DRIVE,MISSISSAUGA,ONTARIO,L5M5A5,JYOTI RATH,KELLER WILLIAMS REAL ESTATE ASSOCIATES,"$2,799,000",43.5681717,79.7055865,8 days
02/08/2024,3334 PINTAIL CIRCLE,MISSISSAUGA,ONTARIO,L5N6C9,BRONIA ZAHAROV,PROPERTY.CA INC.,"$1,388,888",43.5700613,79.7636661,8 days
02/08/2024,3266 SPRINGRUN WAY,MISSISSAUGA,ONTARIO,L5M6T2,JOSEPH HLADY,RE/MAX PROFESSIONALS INC.,"$1,199,900",43.5622593,79.7497806,8 days
02/08/2024,33 - 3065 LENESTER DRIVE W,MISSISSAUGA,ONTARIO,L5C2B8,M. ASLAM,CENTURY 21 EMPIRE REALTY INC,"$769,000",43.5553509,79.6466644,8 days
02/08/2024,3533 QUEENSTON DRIVE,MISSISSAUGA,ONTARIO,L5C2G8,FLAVIO DOS SANTOS,"INTERNATIONAL REALTY FIRM, INC.","$1,059,000",43.5625753,79.6618892,8 days
02/08/2024,739 GREENORE ROAD,MISSISSAUGA,ONTARIO,L4Y2V5,SAM ALLAN MCDADI,SAM MCDADI REAL ESTATE INC.,"$999,000",43.6072532,79.6157853,8 days
02/08/2024,PH2 - 50 EGLINTON AVENUE W,MISSISSAUGA,ONTARIO,L5R3P5,MANAL W. BOUTROS,FOREST HILL REAL ESTATE INC.,"$575,000",43.6049508,79.6540534,8 days
02/08/2024,832 GREYCEDAR CRESCENT,MISSISSAUGA,ONTARIO,L4W3J8,MICHAEL PHINNEY,ROYAL LEPAGE REAL ESTATE SERVICES PHINNEY REAL ESTATE,"$1,450,000",43.6113608,79.6160311,8 days
02/08/2024,832 GREYCEDAR CRESCENT,MISSISSAUGA,ONTARIO,L4W3J8,MICHAEL PHINNEY,ROYAL LEPAGE REAL ESTATE SERVICES PHINNEY REAL EST,"$1,450,000",43.61073938,79.61624568,8 days
02/08/2024,84 - 6780 FORMENTERA AVENUE,MISSISSAUGA,ONTARIO,L5N2L1,JILL MERRY,RE/MAX REALTY ENTERPRISES INC.,"$699,900",43.585418,79.7630638,8 days
02/08/2024,90 SALINA STREET,MISSISSAUGA,ONTARIO,L4M1X8,SAM ALLAN MCDADI,SAM MCDADI REAL ESTATE INC.,"$1,499,888",43.5831876,79.7109711,8 days
02/08/2024,59 - 2035 SOUTH MILLWAY,MISSISSAUGA,ONTARIO,L5L1R7,ANDRIY VOLOSHCHUK,RE/MAX REAL ESTATE CENTRE INC.,"$649,888",43.5395467,79.6756835,8 days
02/08/2024,601 - 4099 BRICKSTONE MEWS,MISSISSAUGA,ONTARIO,L5B0G2,KEVIN C H LIN,BENCHMARK SIGNATURE REALTY INC.,"$488,000",43.586505,79.6481139,8 days
02/08/2024,58 - 4950 ALBINA WAY,MISSISSAUGA,ONTARIO,L4Z4J7,RAHUL JOSHI,CENTURY 21 PEOPLE'S CHOICE REALTY INC.,"$899,000",43.6090246,79.6478147,8 days
02/08/2024,5354 MALLORY ROAD,MISSISSAUGA,ONTARIO,L5M0J3,SANJU KUMAR LUTHRA,ROYAL LEPAGE REAL ESTATE SERVICES SUCCESS TEAM,"$1,899,998",43.5419258,79.7380071,8 days
02/08/2024,6780 FORMENTERA AVENUE UNIT# 84,MISSISSAUGA,ONTARIO,L5N2L1,JILL MERRY,REMAX REALTY ENTERPRISES INC,"$699,900",43.58469528,79.76394356,8 days
02/08/2024,6875 SHELTER BAY ROAD,MISSISSAUGA,ONTARIO,L5N1T8,JASON MICHAEL TANGORRA,ROYAL LEPAGE BRANT REALTY,"$999,000",43.5881038,79.766642,8 days
02/08/2024,6875 SHELTER BAY ROAD,MISSISSAUGA,ONTARIO,L5N1T8,SYLVIA ECKERT,ROYAL LEPAGE BRANT REALTY,"$999,000",43.58811276,79.76664291,8 days
02/08/2024,6968 HAINES ARTIST WAY,MISSISSAUGA,ONTARIO,L5W1B6,SUCHI JINDAL,RE/MAX EXCELLENCE REAL ESTATE,"$1,049,000",43.6309761,79.721903,8 days
02/08/2024,6246 MIRIAM WAY,MISSISSAUGA,ONTARIO,L5N7V5,MATTHEW JOSEPH REGAN,ROYAL LEPAGE REAL ESTATE SERVICES REGAN REAL ESTATE,"$1,295,000",43.5602434,79.7660752,8 days
02/08/2024,6411 CHAUMONT CRESCENT,MISSISSAUGA,ONTARIO,L5N2M7,SHAHID KHAWAJA,SHAHID KHAWAJA REAL ESTATE INC.,"$899,900",43.5769724,79.7538774,8 days
02/08/2024,1575 HURONTARIO STREET,MISSISSAUGA,ONTARIO,L5G3H7,FRANK MASTRACCI,CAPITAL NORTH REALTY CORPORATION,"$7,800,000",43.5669208,79.5968442,8 days
02/08/2024,1404 - 4099 BRICKSTONE MEWS,MISSISSAUGA,ONTARIO,L5B0G2,AMRITA NAYUDU,CENTURY 21 PEOPLE'S CHOICE REALTY INC.,"$499,000",43.586505,79.6481139,8 days
02/08/2024,168 - 3050 ERIN CENTRE BOULEVARD,MISSISSAUGA,ONTARIO,L5M0P5,SYED SALMAN LAIQ,EXP REALTY,"$799,900",43.5513132,79.721956,8 days
02/08/2024,1402 - 28 ANN STREET,MISSISSAUGA,ONTARIO,L5G3G1,CHASE BRETTONER,THE GREENHEART GROUP,"$625,000",43.5563609,79.5856811,8 days
02/08/2024,1000 CEDARGLEN GATE,MISSISSAUGA,ONTARIO,L5C3Z5,TAMARA MILLER,RIGHT AT HOME REALTY,"$524,900",43.558812,79.63832,8 days
02/08/2024,1120 VANROSE STREET,MISSISSAUGA,ONTARIO,L5V1L1,NADEEM KHAN,DISCOVER REAL ESTATE INC.,"$1,299,000",43.5820907,79.6783865,8 days
02/08/2024,1202 - 25 AGNES STREET,MISSISSAUGA,ONTARIO,L5B3X7,SEZGIN DEMIREZ,"RIGHT AT HOME REALTY, BROKERAGE","$560,000",43.5807896,79.61818,8 days
02/08/2024,2457 BARCELLA CRESCENT,MISSISSAUGA,ONTARIO,L5K1E4,GARY BETTS,RE/MAX REALTY SPECIALISTS INC.,"$899,900",43.5221225,79.6674671,8 days
02/08/2024,2501 - 3880 DUKE OF YORK BOULEVARD,MISSISSAUGA,ONTARIO,L5B4M7,ANDRE LILL,ROYAL LEPAGE SIGNATURE REALTY,"$569,900",43.5870609,79.6412274,8 days
02/08/2024,2861 WESTBURY COURT,MISSISSAUGA,ONTARIO,L5M6B3,GEN SHIMANUKI,EXP REALTY,"$1,149,000",43.5624254,79.7307466,8 days
02/08/2024,2949 OKA ROAD,MISSISSAUGA,ONTARIO,L5N1W8,GEORGE HENRY,IPRO REALTY LTD.,"$1,688,888",43.5716466,79.7476318,8 days
02/08/2024,205 - 4065 BRICKSTONE MEWS,MISSISSAUGA,ONTARIO,L5B0G3,KATYA LAMEIRAS,OUR NEIGHBOURHOOD REALTY INC.,"$765,000",43.5860367,79.6470782,8 days
02/08/2024,2010 - 55 STRATHAVEN DRIVE,MISSISSAUGA,ONTARIO,L5R4G9,MICHELLE MARTIN,ENGEL & VOLKERS OAKVILLE,"$599,900",43.6107255,79.6593376,8 days
02/08/2024,1910B - 4655 METCALFE AVENUE,MISSISSAUGA,ONTARIO,L5M0Z7,THEEPAN BALASUBRAMANIAM,BESPOKE REALTY INC.,"$679,000",43.5564022,79.7086703,8 days
02/08/2024,1916 BALSAM AVENUE W,MISSISSAUGA,ONTARIO,L5J1L2,KARA SUTTON,SPECTRUM REALTY SERVICES INC.,"$1,395,000",43.5165349,79.6306695,8 days
02/08/2024,2204 - 115 HILLCREST AVENUE,MISSISSAUGA,ONTARIO,L5B3Y9,MONICA GRABEK,EXP REALTY,"$599,000",43.5810275,79.6238491,8 days
02/08/2024,211 - 25 FAIRVIEW ROAD W,MISSISSAUGA,ONTARIO,L5B3Y8,TANYA CREPULJA,KELLER WILLIAMS REAL ESTATE ASSOCIATES,"$549,900",43.5875355,79.6284779,8 days
02/08/2024,2130 HARVEST DRIVE,MISSISSAUGA,ONTARIO,L4Y1T8,KATHRYN HENNESSEY,ROYAL LEPAGE REALTY PLUS,"$1,199,900",43.59788661,79.57435392,8 days
02/08/2024,4157 POWDERHORN CRESCENT,MISSISSAUGA,ONTARIO,L5L3B8,WILLI H. MORBECK,RE/MAX REALTY ENTERPRISES INC.,"$1,399,000",43.5552832,79.6867662,9 days
02/08/2024,4157 POWDERHORN CRESCENT,MISSISSAUGA,ONTARIO,L5L3B8,WILLI MORBECK,REMAX REALTY ENTERPRISES INC,"$1,399,000",43.5552786,79.6867683,9 days
02/08/2024,405 - 2091 HURONTARIO STREET,MISSISSAUGA,ONTARIO,L5A4E6,NELSON HAUPTMAN,GORDON'S DOWNSIZING & ESTATE SERVICES LTD.,"$569,900",43.5710623,79.6023923,9 days
02/08/2024,49 - 3665 FLAMEWOOD DRIVE,MISSISSAUGA,ONTARIO,L4Y3P5,STEPHANIE SMITH,KELLER WILLIAMS REAL ESTATE ASSOCIATES,"$699,900",43.6118802,79.6130788,9 days
02/08/2024,5227 MISTY PINE CRESCENT,MISSISSAUGA,ONTARIO,L5M8C1,ARJUN VERMA,RE/MAX GOLD REALTY INC.,"$1,599,999",43.5436026,79.7332185,9 days
02/08/2024,36 MAPLE AVENUE N,MISSISSAUGA,ONTARIO,L5H2S1,JOHN PAUL INGARRA,SUTTON GROUP-ADMIRAL REALTY INC.,"$2,349,999",43.5435892,79.5982358,9 days
02/08/2024,349 LADYCROFT TERRACE,MISSISSAUGA,ONTARIO,L5A3N7,JONATHAN NHAM,RESIDENTIAL DEVELOPMENT SERVICES INC.,"$1,068,000",43.5771781,79.5926565,9 days
02/08/2024,35 - 75 STRATHAVEN DRIVE,MISSISSAUGA,ONTARIO,L5R3W1,SHERIN BAHIG SOBHY YACOUB,CENTURY 21 ASSOCIATES INC.,"$799,000",43.611207,79.6598,9 days
02/08/2024,3533 DERRY ROAD UNIT# 1006,MISSISSAUGA,ONTARIO,L4T1B1,ASLAM DUDHA,ROYAL LEPAGE WOLLE REALTY,"$399,999",43.71438391,79.63142441,9 days
02/08/2024,36 CUMBERLAND DRIVE,MISSISSAUGA,ONTARIO,L5G3M8,MICHAEL PHINNEY,ROYAL LEPAGE REAL ESTATE SERVICES PHINNEY REAL ESTATE,"$2,350,000",43.5570532,79.5750117,9 days
02/08/2024,7281 SAINT BARBARA BOULEVARD,MISSISSAUGA,ONTARIO,L5W0C1,SAM NAJJAR,ROYAL LEPAGE REALTY PLUS,"$1,499,888",43.64441707,79.72092123,9 days
02/08/2024,7270 BLACKWOOD MEWS,MISSISSAUGA,ONTARIO,L5N8G9,MICHAEL ANNAN,RE/MAX PROFESSIONALS INC.,"$1,199,000",43.5841301,79.7897766,9 days
02/08/2024,711 - 2177 BURNHAMTHORPE ROAD W,MISSISSAUGA,ONTARIO,L5L5P9,DOLCIE PALUMBO,RE/MAX REALTY ENTERPRISES INC.,"$620,000",43.5458288,79.6852443,9 days
02/08/2024,7123 FAIRMEADOW CRESCENT,MISSISSAUGA,ONTARIO,L5N8R6,FLORIAN QENDRO,RE/MAX PROFESSIONALS INC.,"$865,000",43.5836439,79.7812324,9 days
