DATE,ADDRESS,CITY,STATE,POSTAL CODE,AGENT,BROKER,PRICE,LATITUDE,LONGITUDE,TIME
03/08/2024,3004 - 9 BOGERT AVENUE,TORONTO,ONTARIO,M2N0H3,LIA LI,HOMELIFE LANDMARK REALTY INC.,"$675,000",43.7604728,79.4111945,2 days
03/08/2024,303 - 1420 DUPONT STREET,TORONTO,ONTARIO,M6H0C2,RIZWAN BASIT MALIK,SOTHEBY'S INTERNATIONAL REALTY CANADA,"$549,900",43.6667421,79.4482712,2 days
03/08/2024,303 - 35 EMPRESS AVENUE,TORONTO,ONTARIO,M2N6T3,WINNIE LI,BAY STREET GROUP INC.,"$3,200/MONTHLY",43.7693627,79.4113394,20 hours
31/07/2024,303 - 52 SIDNEY BELSEY CRESCENT,TORONTO,ONTARIO,M6M5J1,RYAN STEVE DEHANEY,EXP REALTY,"$699,999",43.6933453,79.5063024,26 minutes
05/08/2024,306 - 128 FAIRVIEW MALL DRIVE,TORONTO,ONTARIO,M2J0E8,SHELLEY ZHANG,BAY STREET GROUP INC.,"$499,000",43.77998,79.3449211,1 day
30/07/2024,306 - 1842 QUEEN STREET E,TORONTO,ONTARIO,M4L6T3,ASHLEY WOJCIK,FOREST HILL REAL ESTATE INC.,"$1,479,000",43.6685308,79.3079117,68 days
31/07/2024,306 - 35 FINCH AVENUE E,TORONTO,ONTARIO,M2N6Z8,ASHLEY IM,RE/MAX REALTRON SMART CHOICE TEAM,"$568,000",43.7798543,79.4125439,4 days
03/08/2024,306 - 38 WILLIAM CARSON CRESCENT,TORONTO,ONTARIO,M2P2A1,JOELMA ALVES BUECKING,CITYSCAPE REAL ESTATE LTD.,"$1,198,000",43.7500212,79.4059221,2 days
01/08/2024,306 - 5 ROWNTREE ROAD S,TORONTO,ONTARIO,M9V5G9,HAMEWATEE MAHARAJ,IPRO REALTY LTD,"$624,900",43.7494792,79.5807578,
31/07/2024,306 - 740 EGLINTON AVE. W. AVENUE,TORONTO,ONTARIO,M5N1C4,KEN JOHNSTON,BAKER REAL ESTATE INCORPORATED,"$479,000",43.7020865,79.421808,43 minutes
31/07/2024,306 - 897 SHEPPARD AVE WEST AVENUE W,TORONTO,ONTARIO,M3H2T4,CHRIS REMBISZ,ROYAL LEPAGE REALTY PLUS,"$499,900",43.7516146,79.4554589,1 day
30/07/2024,306 - 1 BENVENUTO PLACE,TORONTO,ONTARIO,M4V2L1,SARAH COLLINS,HARVEY KALLES REAL ESTATE LTD.,"$1,495,000",43.6813727,79.4001989,49 days
05/08/2024,306E - 576 FRONT STREET W,TORONTO,ONTARIO,M5V1C1,CJ WARYA,RE/MAX GOLD REALTY INC.,"$596,999",43.6412006,79.4005331,2 days
30/07/2024,307 - 25 MCMAHON DRIVE,TORONTO,ONTARIO,M2K0J2,JENNY DONG,PROMPTON REAL ESTATE SERVICES CORP.,"$1,498,900",43.7663,79.37408,17 days
31/07/2024,307 - 5 HANNA AVENUE,TORONTO,ONTARIO,M6K0B3,RALPH SERVIDIO,CAPITAL NORTH REALTY CORPORATION,"$1,148,000",43.6375922,79.4187813,44 minutes
05/08/2024,307 SHEPPARD AVENUE W,TORONTO,ONTARIO,M2N1N6,DANNY SHVARTSMAN,"INTERNATIONAL REALTY FIRM, INC.","$4,600,000",43.7579738,79.4259041,338 days
31/07/2024,308 - 1055 BAY STREET,TORONTO,ONTARIO,M5S3A3,SUNNY SINGH WALIA,LUXE HOME TOWN REALTY INC.,"$699,000",43.6668203,79.3876256,17 hours
05/08/2024,308 - 160 KINGSWAY CRESCENT,TORONTO,ONTARIO,M8X2S4,ZEBA KAZMI,HERSH REALTY GROUP INC.,"$1,314,900",43.6617413,79.5071132,4 days
31/07/2024,308 - 2300 ST CLAIR AVENUE W,TORONTO,ONTARIO,M6N0B3,YURI KVYETKO,RE/MAX METROPOLIS REALTY,"$499,000",43.6704884,79.4781969,1 day
05/08/2024,308 - 760 SHEPPARD AVENUE W,TORONTO,ONTARIO,M3H0B3,LEONARDO HARA,SMART CHOICE REALTY SOLUTIONS INC.,"$707,000",43.7542464,79.4471946,2 days
01/08/2024,307 - 132 WIDDICOMBE HILL BOULEVARD,TORONTO,ONTARIO,M9R0A9,IRYNA CHRONOPOULOS,IPRO REALTY LTD.,"$579,000",43.6759429,79.5586537,
30/07/2024,305 - 8 REAN DRIVE,TORONTO,ONTARIO,M2K3B9,DOUGLAS HO,HOMELIFE NEW WORLD REALTY INC.,"$675,000",43.7660492,79.382764,2 hours
30/07/2024,305 - 637 LAKESHORE BOULEVARD W,TORONTO,ONTARIO,M5V3J6,CHRISTOPHER ANDREW BIBBY,RE/MAX HALLMARK BIBBY GROUP REALTY,"$1,325,000",43.6350869,79.4019521,49 days
05/08/2024,305 - 15 VIKING LANE,TORONTO,ONTARIO,M9B0A4,RUBY LI,RIGHT AT HOME REALTY,"$665,000",43.6389111,79.5359225,3 days
05/08/2024,303 - 60 SHUTER STREET,TORONTO,ONTARIO,M5B0B7,SANDY SHEN,REAL ONE REALTY INC.,"$1,158,000",43.6550609,79.3760574,145 days
05/08/2024,303 - 625 THE WEST MALL,TORONTO,ONTARIO,M9C4W9,HEATHER FERRIER,ROYAL LEPAGE REAL ESTATE SERVICES LTD.,"$629,000",43.654871,79.5706228,4 days
03/08/2024,303 - 64 SIDNEY BELSEY CRESCENT,TORONTO,ONTARIO,M6M5J4,JOHNNY DANG,WELCOME HOME REALTY INC.,"$698,000",43.6930148,79.5076614,2 days
03/08/2024,303 - 68 YORKVILLE AVENUE,TORONTO,ONTARIO,M5R3V7,JAMES LIN,EASTIDE REALTY,"$1,680,000",43.6715317,79.3904948,2 days
05/08/2024,303 - 763 BAY STREET,TORONTO,ONTARIO,M5G2R3,HAROLD KIM,HOMELIFE LANDMARK REALTY INC.,"$739,900",43.6599948,79.3851994,2 days
31/07/2024,303 - 85 EAST LIBERTY STREET,TORONTO,ONTARIO,M6K3R4,JUSTIN JEFFERY,KELLER WILLIAMS REAL ESTATE ASSOCIATES,"$615,000",43.6381606,79.4155672,4 days
30/07/2024,304 - 1 SCOTT STREET,TORONTO,ONTARIO,M5E1A1,MULAFFER SHANAWAZ,HOMELIFE GALAXY REAL ESTATE LTD.,"$1,159,000",43.6468252,79.3751298,2 days
05/08/2024,304 - 100 PRUDENTIAL DRIVE,TORONTO,ONTARIO,M1P4V4,MARCIA ELAINE HAYE,RE/MAX REALTY SPECIALISTS INC.,"$560,000",43.7495943,79.2669008,121 days
05/08/2024,304 - 222 FINCH AVENUE W,TORONTO,ONTARIO,M2R1M6,PETER LIM,SEARCH REALTY,"$529,000",43.7758423,79.4344251,18 hours
03/08/2024,304 - 225 SHERWAY GARDENS ROAD,TORONTO,ONTARIO,M9C0A3,IRENA COYNE,RE/MAX PROFESSIONALS INC.,"$638,500",43.6089754,79.558715,20 hours
30/07/2024,304 - 28 WELLESLEY STREET E,TORONTO,ONTARIO,M4Y0C4,NORMAN XU,ROYAL LEPAGE SIGNATURE REALTY,"$525,000",43.6655193,79.3829212,1 day
03/08/2024,304 - 33 UNIVERSITY AVENUE,TORONTO,ONTARIO,M5J2S7,DOUG VUKASOVIC,EXP REALTY,"$675,000",43.6462538,79.3835997,2 days
31/07/2024,304 - 51 HARRISON GARDEN BOULEVARD,TORONTO,ONTARIO,M2N7G4,LORENA MAGALLANES,ROYAL LEPAGE WEST REALTY GROUP LTD.,"$750,000",43.7566318,79.4074894,1 day
30/07/2024,304 - 5444 YONGE STREET,TORONTO,ONTARIO,M2N6J4,SAM ALLAN MCDADI,SAM MCDADI REAL ESTATE INC.,"$1,500,000",43.7764244,79.4160282,16 days
03/08/2024,304 - 710 HUMBERWOOD BOULEVARD,TORONTO,ONTARIO,M9W7J5,PARIMAL PATEL,CENTURY 21 PEOPLE'S CHOICE REALTY INC.,"$699,999",43.7247822,79.6160393,1 day
30/07/2024,304 DONLANDS AVENUE,TORONTO,ONTARIO,M4J3R6,MAQSOOD AHMAD,CENTURY 21 PARKLAND LTD.,"$1,429,000",43.6914368,79.3420575,14 days
05/08/2024,305 - 118 MERCHANTS' WHARF,TORONTO,ONTARIO,M5A0L3,DAN CAO,BAY STREET GROUP INC.,"$1,749,000",43.6451638,79.3610637,128 days
30/07/2024,30 HOUNDTRAIL DRIVE,TORONTO,ONTARIO,M1C4C4,BRENT CELESTINE,CENTURY 21 ATRIA REALTY INC.,"$1,350,000",43.7964461,79.1838459,40 days
01/08/2024,30 COE HILL DRIVE,TORONTO,ONTARIO,M6S3C8,BRUNO RICARDO SOARES,RE/MAX HALLMARK REALTY LTD.,"$1,399,900",43.6386497,79.4692543,
31/07/2024,30 CAVELL AVENUE E,TORONTO,ONTARIO,M4K1L6,NELLY DE BREZE,REAL BROKER ONTARIO LTD.,"$979,000",43.6765574,79.3449206,23 hours
05/08/2024,30 CASWELL DRIVE,TORONTO,ONTARIO,M2M3L9,DOREY SUN,DREAM HOME REALTY INC.,"$1,899,000",43.7972569,79.4010212,173 days
05/08/2024,2811 - 35 MERCER STREET,TORONTO,ONTARIO,M5V1H2,TYLER RALPH PYNE,RE/MAX ESCARPMENT REALTY INC.,"$815,000",43.6454521,79.3911036,164 days
05/08/2024,2812 - 161 ROEHAMPTON AVENUE,TORONTO,ONTARIO,M4P0C8,BRUNO F. CRISTINI,NEW WORLD 2000 REALTY INC.,"$589,900",43.7087213,79.393089,134 days
05/08/2024,2812 - 403 CHURCH STREET,TORONTO,ONTARIO,M4Y0C9,SONIA CHUN,HOMELIFE LANDMARK REALTY INC.,"$1,059,999",43.6622664,79.3792077,4 days
05/08/2024,2816 - 234 SIMCOE STREET,TORONTO,ONTARIO,M5T1T4,KARL YU,HOMELIFE LANDMARK REALTY INC.,"$690,000",43.6533594,79.3887858,2 days
05/08/2024,2817 - 155 YORKVILLE AVENUE,TORONTO,ONTARIO,M5R0B4,PAUL NATHAN PETERSON,CHESTNUT PARK REAL ESTATE LIMITED,"$749,000",43.6703838,79.3944199,2 days
30/07/2024,286 PALMERSTON AVENUE,TORONTO,ONTARIO,M6J2J4,KRIS ZHAO,"T-ONE GROUP REALTY INC.,","$1,499,000",43.6550181,79.4100168,6 days
05/08/2024,288 BOON AVENUE,TORONTO,ONTARIO,M6E4A3,MARINA FERRANTE,RIGHT AT HOME REALTY,"$2,175,000",43.6848241,79.4496195,166 days
31/07/2024,2810 - 2220 LAKESHORE BOULEVARD W,TORONTO,ONTARIO,M8V0C1,PAUL TING PONG LO,CENTURY 21 KING'S QUAY REAL ESTATE INC.,"$599,000",43.6228596,79.4831828,3 days
03/08/2024,289 OLD WESTON ROAD,TORONTO,ONTARIO,M6N3A7,DIMA RYSHKEVICH,EXP REALTY,"$915,000",43.6721881,79.4624178,2 days
30/07/2024,289 WATERLOO AVENUE,TORONTO,ONTARIO,M3H3Z8,RYAN MACMILLAN,PSR,"$1,499,999",43.75523,79.45924,47 days
03/08/2024,29 ALDERDALE COURT,TORONTO,ONTARIO,M3B2H8,PHILIP YI,HOMELIFE LANDMARK REALTY INC.,"$4,396,000",43.7491518,79.360905,2 days
05/08/2024,29 CARONPORT CRESCENT,TORONTO,ONTARIO,M3A1G9,MICHAEL KOURTSIDIS,HOMELIFE/BAYVIEW REALTY INC.,"$1,098,000",43.743719,79.3200373,2 days
05/08/2024,29 CORNING ROAD,TORONTO,ONTARIO,M2J2L6,MARIANNE MA,REAL ONE REALTY INC.,"$1,888,000",43.780513,79.3635635,3 days
30/07/2024,29 HILL GARDEN ROAD,TORONTO,ONTARIO,M9P1X8,SAM ALLAN MCDADI,SAM MCDADI REAL ESTATE INC.,"$1,350,000",43.6945648,79.5238761,32 days
05/08/2024,29 HILLARY AVENUE,TORONTO,ONTARIO,M6N2B9,SUMAN MUKHERJEE,CENTURY 21 INNOVATIVE REALTY INC.,"$979,000",43.6811177,79.4688647,2 days
31/07/2024,29 HILLINGDON AVENUE,TORONTO,ONTARIO,M4C3H8,CAROL ELIZABETH FODERICK,KELLER WILLIAMS ADVANTAGE REALTY,"$899,000",43.6800499,79.3192722,1 day
03/08/2024,289 WARDEN AVENUE,TORONTO,ONTARIO,M1N3A3,PAUL MICHAEL MCINTOSH,ROYAL LEPAGE SIGNATURE REALTY,"$879,000",43.6914607,79.2721877,2 days
31/07/2024,2809 - 126 SIMCOE STREET,TORONTO,ONTARIO,M5H4E6,WENDY LI,EDOJIA REALTY INC.,"$595,000",43.6489727,79.3872946,1 day
05/08/2024,2808 - 180 UNIVERSITY AVENUE,TORONTO,ONTARIO,M5H0A2,AAMIR JAMIL,PRIME ONE REALTY INC.,"$1,850,000",43.6488268,79.386259,146 days
05/08/2024,2808 - 15 FORT YORK BOULEVARD,TORONTO,ONTARIO,M5V3Y4,SAM ROOZBAHANI,THE REAL ESTATE OFFICE INC.,"$1,250,000",43.6398873,79.3938891,138 days
05/08/2024,27A ST QUENTIN AVENUE,TORONTO,ONTARIO,M1M2M7,ANWARUL AZIM,DREAM VALLEY REALTY INC.,"$999,000",43.7175632,79.2376038,18 hours
03/08/2024,28 BURNLEY AVENUE,TORONTO,ONTARIO,M1R2M4,MARK ADELSON,RARE REAL ESTATE,"$1,199,900",43.7436784,79.3092988,2 days
05/08/2024,28 GLENORCHY ROAD,TORONTO,ONTARIO,M3C2P9,JANE ZHANG,SOTHEBY'S INTERNATIONAL REALTY CANADA,"$10,980,000",43.7266541,79.3646887,157 days
31/07/2024,28 NAVENBY CRESCENT,TORONTO,ONTARIO,M9L1B2,FRANCO MARGIOTTA,RE/MAX PREMIER INC.,"$928,000",43.7549092,79.563945,25 minutes
30/07/2024,28 SKYRIDGE ROAD,TORONTO,ONTARIO,M1E4P1,SIVAKUMAR SHANMUGANATHAN,HOMELIFE/FUTURE REALTY INC.,"$1,399,000",43.7910589,79.2085543,24 days
05/08/2024,28 WARWICK CASTLE COURT,TORONTO,ONTARIO,M1B3E1,EVA KOTSOPOULOS,RE/MAX CROSSROADS REALTY INC.,"$929,000",43.8075326,79.208082,2 days
30/07/2024,28 WYNDCLIFF CRESCENT W,TORONTO,ONTARIO,M4A2K2,NAJI NADER-NEJAD,RIGHT AT HOME REALTY,"$1,350,000",43.7363697,79.3183742,53 days
31/07/2024,2802 - 3 REAN DRIVE,TORONTO,ONTARIO,M2K1H1,FARHANG FRANK ZADAFSHAR,ROYAL LEPAGE TERREQUITY REALTY,"$1,388,888",43.7654154,79.3829416,3 days
01/08/2024,2802 - 33 SHORE BREEZE DRIVE W,TORONTO,ONTARIO,M8V0G1,ELDON HON ON CHAN,HOMELIFE/BAYVIEW REALTY INC.,"$648,000",43.6240074,79.4792379,
01/08/2024,2804 - 14 YORK STREET S,TORONTO,ONTARIO,M5J0B1,DIANA JULIS SANJUR BUSTAMANTE,RE/MAX MILLENNIUM REAL ESTATE,"$629,000",43.6421544,79.381624,
31/07/2024,2804 - 30 ROEHAMPTON AVENUE,TORONTO,ONTARIO,M4P0B9,PATRICK SIU FUNG WU,RE/MAX REALTRON REALTY INC.,"$599,000",43.7087677,79.3975119,35 minutes
01/08/2024,2804 - 30 ROEHAMPTON AVENUE,TORONTO,ONTARIO,M4P0B9,PATRICK SIU FUNG WU,RE/MAX REALTRON REALTY INC.,"$648,000",43.7087677,79.3975119,
31/07/2024,2805 - 2221 YONGE STREET,TORONTO,ONTARIO,M4S2B4,MIKE ZHOU,AIMHOME REALTY INC.,"$573,000",43.7060642,79.3977203,3 days
31/07/2024,2806 - 36 LEE CENTRE DRIVE,TORONTO,ONTARIO,M1H3K2,JESSE SO,RE/MAX ELITE REAL ESTATE,"$539,999",43.7817697,79.2472678,22 hours
01/08/2024,2806 - 36 PARK LAWN ROAD N,TORONTO,ONTARIO,M8V0E5,VANESSA GULLO,KELLER WILLIAMS LEGACIES REALTY,"$630,000",43.623765,79.4836956,
05/08/2024,2807 - 10 YORK STREET,TORONTO,ONTARIO,M5J0E1,LYDIA SU,CENTURY 21 ATRIA REALTY INC.,"$745,000",43.6411454,79.3813125,125 days
01/08/2024,2807 - 8 PARK ROAD,TORONTO,ONTARIO,M4W3S5,MICHELLE SOU-YU MA,MILBORNE REAL ESTATE INC.,"$630,000",43.6712434,79.3847264,
30/07/2024,29 LOGANDALE ROAD,TORONTO,ONTARIO,M2N4H3,JOY CAI,RE/MAX ELITE REAL ESTATE,"$1,379,000",43.7762414,79.4095174,39 days
05/08/2024,279 ST. HELEN'S AVENUE S,TORONTO,ONTARIO,M6H4A2,MEI WANG,NU STREAM REALTY (TORONTO) INC.,"$1,100,000",43.6565932,79.4433833,141 days
05/08/2024,29 MANSEWOOD GARDENS,TORONTO,ONTARIO,M1E5A4,SAM THOMAS,RE/MAX REALTRON REALTY INC.,"$849,000",43.769636,79.1742602,2 days
30/07/2024,29 ROMULUS DRIVE,TORONTO,ONTARIO,M1K4C1,NIGEL SCOTT DENHAM,SOTHEBY'S INTERNATIONAL REALTY CANADA,"$1,149,000",43.7450043,79.2663449,3 hours
03/08/2024,294 DAVID DUNLAP CIRCLE,TORONTO,ONTARIO,M3C4C1,ZAHIR GULAMHUSEIN,HOMELIFE/BAYVIEW REALTY INC.,"$1,288,800",43.7301709,79.3346848,2 days
30/07/2024,298 KEELE STREET,TORONTO,ONTARIO,M6P2K4,SAM ALLAN MCDADI,SAM MCDADI REAL ESTATE INC.,"$2,850,000",43.663075,79.4638641,4 hours
31/07/2024,2B BRILLIANT COURT,TORONTO,ONTARIO,M1V0A7,MANOGARAN SUBRAMANIAM,HOMELIFE/FUTURE REALTY INC.,"$1,190,000",43.811576,79.265878,22 hours
01/08/2024,3 - 88 MUNRO STREET,TORONTO,ONTARIO,M4M2S9,KAY CY ZHANG,HOMELIFE LANDMARK REALTY INC.,"$848,000",43.6616055,79.3531314,
31/07/2024,3 ALAMOSA DRIVE,TORONTO,ONTARIO,M2J2N6,SHARON SOLTANIAN,SOLTANIAN REAL ESTATE INC.,"$1,788,000",43.7887054,79.3734807,4 days
05/08/2024,3 ALLAN PARK ROAD,TORONTO,ONTARIO,M8Z3S9,MIKE DONIA,RE/MAX REALTY SPECIALISTS INC.,"$2,799,000",43.6407836,79.5125976,123 days
30/07/2024,3 BARFIELD AVENUE,TORONTO,ONTARIO,M4J4N4,PETER KOUMOULAS,SOUTHVALE REALTY INC.,"$1,350,000",43.6915256,79.3321675,60 days
05/08/2024,293 MUTUAL STREET,TORONTO,ONTARIO,M4Y1X6,JEFF JOSEPH THOMAS,METRO-WIDE REALTY LTD.,"$1,445,000",43.6636264,79.3783779,1 day
03/08/2024,3 BLACK HAWK WAY,TORONTO,ONTARIO,M2R3L5,MILA SHIN,RIGHT AT HOME REALTY,"$960,000",43.7901574,79.4548393,23 hours
05/08/2024,3 HORTON BOULEVARD,TORONTO,ONTARIO,M1J1K7,ALDO TINO UDOVICIC,RE/MAX CROSSROADS REALTY INC.,"$899,900",43.7355216,79.2464236,3 days
30/07/2024,3 LOCKWOOD ROAD,TORONTO,ONTARIO,M4L3M7,ARKADY EPSTEIN,CENTURY 21 LEADING EDGE REALTY INC.,"$1,370,000",43.6681921,79.3090658,88 days
30/07/2024,3 LOWELL AVENUE,TORONTO,ONTARIO,M1M3M7,ERROL MOTT,RIGHT AT HOME REALTY,"$1,030,000",43.7293548,79.231612,3 days
05/08/2024,3 MARCHBANK COURT,TORONTO,ONTARIO,M9V2H8,HARMAN SEKHON,RE/MAX PRESIDENT REALTY,"$949,000",43.7470784,79.5933864,1 day
03/08/2024,3 PHALEN CRESCENT,TORONTO,ONTARIO,M1V1Y5,KITTY YANG,HC REALTY GROUP INC.,"$999,000",43.8187265,79.2815471,1 hour
30/07/2024,3 SAGAMORE CRESCENT,TORONTO,ONTARIO,M9C4G3,ABE SNOBAR,RE/MAX PROFESSIONALS INC.,"$1,399,000",43.6665304,79.5842479,25 days
30/07/2024,3 COE HILL DRIVE,TORONTO,ONTARIO,M6S3C7,KIM TRAN,RE/MAX HALLMARK REALTY LTD.,"$1,450,000",43.6376806,79.4682937,40 days
05/08/2024,2922 - 585 BLOOR STREET E,TORONTO,ONTARIO,M4W0B3,DANNY SHAN,BAY STREET GROUP INC.,"$988,000",43.6717536,79.3714449,157 days
05/08/2024,292 BERESFORD AVENUE,TORONTO,ONTARIO,M6S3B3,SUZANNE SENST,ROYAL LEPAGE REAL ESTATE SERVICES LTD.,"$1,749,000",43.6523018,79.47854,22 hours
31/07/2024,2918 - 85 WOOD STREET,TORONTO,ONTARIO,M4Y0E8,MAY LI,U DREAM HOME REALTY,"$686,000",43.6627864,79.3792921,36 minutes
31/07/2024,29 SCARBOROUGH HEIGHTS BOULEVARD,TORONTO,ONTARIO,M1M2V3,NICOLE DIGALAKIS,RE/MAX ALL-STARS REALTY INC.,"$1,348,000",43.722049,79.2274525,1 day
30/07/2024,29 SCOTLAND ROAD,TORONTO,ONTARIO,M1S1L5,MILLY CHEE,HOMELIFE LANDMARK REALTY INC.,"$2,280,000",43.7950757,79.2836299,2 days
30/07/2024,29 VANDERBRENT CRESCENT,TORONTO,ONTARIO,M9R3W9,MIKE ALI,RE/MAX WEST REALTY INC.,"$1,349,900",43.6857084,79.5692193,7 days
30/07/2024,290 SEARLE AVENUE,TORONTO,ONTARIO,M3H4C4,SHERVIN ZEINALIAN,RE/MAX HALLMARK REALTY LTD.,"$1,350,000",43.7557607,79.4628032,49 days
30/07/2024,290 WESTMOUNT AVENUE,TORONTO,ONTARIO,M6E3N1,ALEJANDRO BAEZ,RE/MAX ULTIMATE REALTY INC.,"$1,495,000",43.6834877,79.4443331,69 days
05/08/2024,290 WESTMOUNT AVENUE,TORONTO,ONTARIO,M6E3N1,ALEJANDRO BAEZ,RE/MAX ULTIMATE REALTY INC.,"$1,469,999",43.6834877,79.4443331,4 days
05/08/2024,2901 - 14 YORK STREET,TORONTO,ONTARIO,M5J0B1,KRISHNA TIMSINA,HOMELIFE/MIRACLE REALTY LTD,"$850,000",43.6421544,79.381624,3 days
31/07/2024,2902 - 25 CAPREOL COURT,TORONTO,ONTARIO,M5V3Z7,CLEMENT CHUN YIN KOO,CITY PLUS REALTY INC.,"$699,000",43.6407647,79.3955849,1 day
31/07/2024,2903 - 5 VALHALLA INN ROAD,TORONTO,ONTARIO,M9B0B1,SERGE RYBITSKY,ROYAL LEPAGE TERREQUITY REALTY,"$549,000",43.6403217,79.5597743,5 hours
05/08/2024,2905 - 110 CHARLES STREET E,TORONTO,ONTARIO,M4Y1T5,ERGUN SEN,RE/MAX HALLMARK REALTY LTD.,"$639,000",43.6701392,79.3802694,170 days
30/07/2024,2905 - 33 MILL STREET,TORONTO,ONTARIO,M5A3R3,CARMEN ANGILLETTA,REN/TEX REALTY INC.,"$1,359,000",43.6503605,79.360919,95 days
05/08/2024,2905 - 575 BLOOR STREET E,TORONTO,ONTARIO,M4W0B2,RAJBIR GHUMAN,HOMELIFE/MIRACLE REALTY LTD,"$674,900",43.6718782,79.3724592,120 days
01/08/2024,2906 - 1 BLOOR AVENUE E,TORONTO,ONTARIO,M4W0A8,MANA FAKHRIEH-KASHAN,FOREST HILL REAL ESTATE INC.,"$869,000",43.6701416,79.3862339,
05/08/2024,2907 - 403 CHURCH STREET,TORONTO,ONTARIO,M4Y0C9,LISA LEE,ROYAL LEPAGE NEW CONCEPT,"$658,000",43.6622664,79.3792077,2 days
05/08/2024,2909 - 397 FRONT STREET W,TORONTO,ONTARIO,M5V3S1,ROBERT S. FLEISCHMAN,ROYAL LEPAGE REAL ESTATE SERVICES LTD.,"$689,000",43.6426397,79.3935863,3 days
05/08/2024,2910 - 80 JOHN STREET,TORONTO,ONTARIO,M5V3X1,MARIO VOLPENTESTA,SUTTON GROUP-SECURITY REAL ESTATE INC.,"$628,800",43.646771,79.3899912,144 days
03/08/2024,2912 - 275 YORKLAND ROAD,TORONTO,ONTARIO,M2J0A7,KARL SAMUEL NEWELL,RE/MAX WEST REALTY INC.,"$479,000",43.7746398,79.3369485,2 days
31/07/2024,29 PORTICO DRIVE,TORONTO,ONTARIO,M1G3R5,SHAWN SUBRAMANIAM,ROYAL LEPAGE IGNITE REALTY,"$1,279,000",43.7790951,79.2219763,22 hours
01/08/2024,2307 - 135 EAST LIBERTY STREET,TORONTO,ONTARIO,M6K0G7,STELLA LIM,HOME STANDARDS BRICKSTONE REALTY,"$639,900",43.638566,79.416906,
30/07/2024,2307 - 21 HILLCREST AVENUE,TORONTO,ONTARIO,M2N7K2,KENNY AUYOUNG,RE/MAX CROSSROADS REALTY INC.,"$649,900",43.767512,79.4111952,1 day
31/07/2024,2306 - 2015 SHEPPARD AVENUE E,TORONTO,ONTARIO,M2J0B3,GYLLENA-MARIE ANNANDSINGH,ON THE BLOCK,"$550,000",43.7754306,79.3374213,18 hours
31/07/2024,201 CHAMBERS AVENUE,TORONTO,ONTARIO,M6N3M5,ANDREW CAMPIAN,RE/MAX PLATINUM PIN REALTY,"$775,000",43.6819694,79.4651382,3 days
01/08/2024,2010 - 60 PAVANE LINK WAY,TORONTO,ONTARIO,M3C2Y6,DARYL KING,RE/MAX HALLMARK REALTY LTD.,"$628,900",43.7115189,79.322827,
01/08/2024,2011 - 28 FREELAND STREET,TORONTO,ONTARIO,M5E0E3,IRA KALEMI,ROYAL LEPAGE SIGNATURE REALTY,"$869,000",43.6436476,79.3737615,
05/08/2024,2011 - 68 ABELL STREET,TORONTO,ONTARIO,M6J0B1,JESSIE LIANG,AVION REALTY INC.,"$599,000",43.6423205,79.4243624,2 days
03/08/2024,2011 - 80 WESTERN BATTERY ROAD,TORONTO,ONTARIO,M6K3S1,TONY FABIANO,FABIANO REALTY INC.,"$620,000",43.6398114,79.4148707,2 days
03/08/2024,2012 - 61 RICHVIEW ROAD,TORONTO,ONTARIO,M9A4M8,DONAL WARD-MCCARTHY,KELLER WILLIAMS REFERRED URBAN REALTY,"$650,000",43.684081,79.5167385,2 days
01/08/2024,201 - 90 FISHERVILLE ROAD,TORONTO,ONTARIO,M2R3J9,MICHAEL ADAM SHUSTER,FOREST HILL REAL ESTATE INC.,"$649,000",43.7897446,79.4520106,
05/08/2024,2013 - 501 YONGE STREET,TORONTO,ONTARIO,M4Y0G8,LUCY LIU,HOMELIVING EMPIRE REALTY INC.,"$689,000",43.6631881,79.3836001,3 days
31/07/2024,202 - 36 ZORRA STREET,TORONTO,ONTARIO,M8Z4Z7,SAROOSH FATIMA,HOMELIFE/MIRACLE REALTY LTD,"$499,000",43.6197417,79.5217377,3 days
31/07/2024,202 - 45 CHARLES STREET E,TORONTO,ONTARIO,M4Y1S2,FILIPP KOTLYAR,URBAN HOMES REALTY INC.,"$1,075,000",43.6689111,79.383977,23 hours
01/08/2024,202 - 80 ALTON TOWERS CIRCLE,TORONTO,ONTARIO,M1V5E8,MERVIN CHU,BAY STREET GROUP INC.,"$648,000",43.8238009,79.2739435,
01/08/2024,2022 - 275 VILLAGE GREEN SQUARE,TORONTO,ONTARIO,M1S0L8,JAN CHAN,RE/MAX CROSSROADS REALTY INC.,"$624,900",43.779358,79.2830046,
05/08/2024,2023 - 9 MABELLE AVENUE,TORONTO,ONTARIO,M9A0E1,ANDRE FREHN,RE/MAX REALTY ENTERPRISES INC.,"$735,000",43.64613,79.5260433,172 days
05/08/2024,2029 W - 135 LOWER SHERBOURNE STREET,TORONTO,ONTARIO,M5A1Y4,ROSE NGUYEN,HARLOWE REALTY CORPORATION,"$838,900",43.6500229,79.3673074,155 days
05/08/2024,203 - 115 MCMAHON DRIVE,TORONTO,ONTARIO,M2K0E3,VIVIANA YE,PROMPTON REAL ESTATE SERVICES CORP.,"$769,000",43.7669863,79.371042,4 days
01/08/2024,2015 - 25 TELEGRAM MEWS,TORONTO,ONTARIO,M5V3Z1,CHRISTOPHER RYAN TOSTE,ROYAL LEPAGE SUPREME REALTY,"$629,000",43.6411454,79.3942451,
