DATE,ADDRESS,CITY,STATE,POSTAL CODE,AGENT,BROKER,PRICE,LATITUDE,LONGITUDE
06/07/2024,301 - 160 VANDERHOOF AVENUE,TORONTO,ONTARIO,M4G0B7,ERIC PONG,TRADEWORLD REALTY INC,"$639,000",43.7143527,79.3528759
06/07/2024,301 - 220 GEORGE STREET,TORONTO,ONTARIO,M5A2N1,RYAN TUKE,KELLER WILLIAMS REFERRED URBAN REALTY,"$609,900",43.655682,79.3730722
06/07/2024,301 - 50 BRIAN HARRISON WAY,TORONTO,ONTARIO,M1P5J4,BART GOJSKI,RE/MAX PROFESSIONALS INC.,"$649,900",43.7737081,79.2588191
06/07/2024,301 - 50 GEORGE BUTCHART DRIVE,TORONTO,ONTARIO,M2K0C9,KAZ BANACH,REXIG REALTY INVESTMENT GROUP LTD.,"$650,000",43.7365452,79.4838787
06/07/2024,3010 - 29 SINGER COURT,TORONTO,ONTARIO,M2K0B3,MAGGIE LAM,LANDPOWER REAL ESTATE LTD.,"$629,000",43.7692161,79.3688897
06/07/2024,3010 - 33 SINGER COURT,TORONTO,ONTARIO,M2K0B4,LAURA SONG,HOMELIFE NEW WORLD REALTY INC.,"$648,800",43.7695053,79.3687853
06/07/2024,3011 - 21 ICEBOAT TERRACE,TORONTO,ONTARIO,M5V4A9,THOMAS CHENG,HOMELIFE BROADWAY REALTY INC.,"$628,800",43.6404981,79.3974313
06/07/2024,302 - 10 WELLESLEY PLACE,TORONTO,ONTARIO,M4Y1B1,ADOLPHE KHOURI,NEST SEEKERS INTERNATIONAL REAL ESTATE,"$649,999",43.6676916,79.3773839
06/07/2024,303 - 85 EAST LIBERTY STREET,TORONTO,ONTARIO,M6K3R4,JUSTIN JEFFERY,KELLER WILLIAMS REAL ESTATE ASSOCIATES,"$635,000",43.6381606,79.4155672
06/07/2024,304 - 130 RUSHOLME ROAD,TORONTO,ONTARIO,M6H1A7,ROY MANUEL COSTA,HOMELIFE REGIONAL REALTY LTD.,"$649,800",43.6533702,79.4284509
06/07/2024,304 - 25 SILVER SPRINGS BOULEVARD,TORONTO,ONTARIO,M1V1M9,KILLI CHELLIAH,HOMELIFE GALAXY REAL ESTATE LTD.,"$618,000",43.8000453,79.3056307
06/07/2024,304 - 38 IANNUZZI STREET,TORONTO,ONTARIO,M5V0S2,MARIYA LOPEZ TORRES,PROPERTY.CA INC.,"$649,000",43.6371716,79.4014302
06/07/2024,304 - 66 PORTLAND STREET,TORONTO,ONTARIO,M5V2M6,POMORZE LOCK PO LAM,WEALTH REAL ESTATE INC.,"$608,000",43.6438562,79.4000261
06/07/2024,304 - 90 FISHERVILLE ROAD,TORONTO,ONTARIO,M2R3J9,DAVID PAPERNICK,RE/MAX REALTRON REALTY INC.,"$629,000",43.7897446,79.4520106
06/07/2024,305 - 408 BROWNS LINE,TORONTO,ONTARIO,M8W3T8,SACHIN GUPTA,SAVE MAX SUPREME REAL ESTATE INC.,"$619,900",43.6015103,79.545453
06/07/2024,306 - 5 ROWNTREE ROAD S,TORONTO,ONTARIO,M9V5G9,HAMEWATEE MAHARAJ,IPRO REALTY LTD,"$630,000",43.7494792,79.5807578
06/07/2024,306 - 99 FOXBAR ROAD,TORONTO,ONTARIO,M4V0B2,HUY CONG HUYNH,BAY STREET GROUP INC.,"$638,888",43.6864535,79.4003053
06/07/2024,307 - 151 DAN LECKIE WAY,TORONTO,ONTARIO,M5V4B2,DERUTA DE RUTA,KINGSWAY REAL ESTATE,"$649,900",43.6398431,79.3979199
06/07/2024,308 - 2639 DUNDAS STREET W,TORONTO,ONTARIO,M6P1X9,KITA RICHARD NAKABAYASHI,MARKETVISION REAL ESTATE CORPORATION,"$649,800",43.6637781,79.4581398
06/07/2024,308 - 50 GEORGE BUTCHART DRIVE,TORONTO,ONTARIO,M3M2G9,RASHA GHANDOUR,ROYAL LEPAGE SIGNATURE REALTY,"$635,000",43.7365189,79.4838937
06/07/2024,308 - 80 ANTIBES DRIVE,TORONTO,ONTARIO,M2R3N5,LYUDMYLA AFANASIYADI,RE/MAX PREMIER INC.,"$628,000",43.7803158,79.4481731
06/07/2024,308 - 909 BAY STREET,TORONTO,ONTARIO,M5S3G2,LUCIA ZHAO,AIMHOME REALTY INC.,"$629,000",43.6636895,79.3866053
06/07/2024,308W - 565 WILSON AVENUE,TORONTO,ONTARIO,M3H0C6,MUJEEB KHAN,HOMELINK REALTY LTD.,"$649,900",43.7341968,79.4480242
06/07/2024,309 - 18 KENASTON GARDENS,TORONTO,ONTARIO,M2K1G8,VIJITHA BULATHSINGHALA,CENTURY 21 LEADING EDGE REALTY INC.,"$612,800",43.7655842,79.3860307
06/07/2024,309 - 2240 LAKESHORE BOULEVARD W,TORONTO,ONTARIO,M8V0B1,ANDREA LYNNE LAWS,SUTTON GROUP QUANTUM REALTY INC.,"$629,000",43.621162,79.4834653
06/07/2024,309 - 3100 KEELE STREET,TORONTO,ONTARIO,M3M2G4,DONALD S.O. WHITTAKER,ROYAL LEPAGE VISION REALTY,"$629,000",43.7400361,79.4856773
06/07/2024,309 - 330 ALTON TOWERS CIRCLE,TORONTO,ONTARIO,M1V5H3,STEPHEN YAN YIP,HOMELIFE LANDMARK REALTY INC.,"$618,800",43.8235146,79.2758582
06/07/2024,309 - 555 YONGE STREET,TORONTO,ONTARIO,M4Y3A6,MARK LOUIE ANTAZO,RE/MAX REALTRON REALTY INC.,"$649,900",43.664717,79.3840893
06/07/2024,309 - 8 COVINGTON ROAD,TORONTO,ONTARIO,M6A3E5,ANNETTE M. ROSENTHAL,WEISS REALTY LTD.,"$649,000",43.721021,79.4311713
06/07/2024,310 - 2433 DUFFERIN STREET,TORONTO,ONTARIO,M6E0B4,MILLIE PERRICONE,ROYAL LEPAGE YOUR COMMUNITY REALTY,"$615,000",43.6990699,79.4508933
06/07/2024,3101 - 101 PETER STREET,TORONTO,ONTARIO,M5V0G6,ARUSHA CHAUDHRY,RE/MAX MILLENNIUM REAL ESTATE,"$628,000",43.6475612,79.3927854
06/07/2024,3101 - 101 PETER STREET W,TORONTO,ONTARIO,M5V0G6,ADI ALITI,RE/MAX REALTY SPECIALISTS INC.,"$628,888",43.6475612,79.3927854
06/07/2024,3108 - 88 HARBOUR STREET,TORONTO,ONTARIO,M5J0C3,PATRICIA PING CUI,ROYAL LEPAGE REAL ESTATE SERVICES SUCCESS TEAM,"$649,990",43.6418534,79.3790565
06/07/2024,311 - 11753 SHEPPARD AVENUE E,TORONTO,ONTARIO,M1B5M3,DEEN MADEENAM,CENTURY 21 INNOVATIVE REALTY INC.,"$649,999",43.7995769,79.1483164
06/07/2024,311 - 2 AUGUSTA AVENUE,TORONTO,ONTARIO,M5V1Y4,FRANK LEO,RE/MAX WEST REALTY INC.,"$630,000",43.6474722,79.3995871
06/07/2024,311 - 35 STRANGFORD LANE,TORONTO,ONTARIO,M1L0E5,MARTIN RUBENSTEIN,HOMELIFE/REALTY ONE LTD.,"$629,000",43.7098984,79.2948133
06/07/2024,311 - 70 ANNIE CRAIG DRIVE,TORONTO,ONTARIO,M8V0G2,CHRIS JOVELLANOS,CENTURY 21 LEADING EDGE REALTY INC.,"$618,800",43.62474,79.47896
06/07/2024,3112 - 38 ELM STREET,TORONTO,ONTARIO,M5G2K5,ADRIANA GRAHAM,CENTURY 21 HERITAGE GROUP LTD.,"$629,900",43.6578425,79.3835701
06/07/2024,312 - 160 FLEMINGTON ROAD,TORONTO,ONTARIO,M6A0A9,FURQUAN MOLU,ROYAL LEPAGE SIGNATURE REALTY,"$649,000",43.7231614,79.4482025
06/07/2024,312 - 28 HARRISON GARDEN BOULEVARD,TORONTO,ONTARIO,M2N7B5,CINDY MOUAWAD,REAL BROKER ONTARIO LTD.,"$647,000",43.7565916,79.4086554
06/07/2024,312 - 300 ALTON TOWERS CIRCLE,TORONTO,ONTARIO,M1V4X9,MONICA ZHANG,REAL ONE REALTY INC.,"$628,000",43.8240371,79.2769284
06/07/2024,313 - 41 MARKBROOK LANE,TORONTO,ONTARIO,M9V5E6,AYAN CHANDON DEB,STRATA REAL ESTATE,"$635,000",43.7583721,79.5864619
06/07/2024,314 - 403 CHURCH STREET,TORONTO,ONTARIO,M4Y2C2,SONG ZHANG,HOMELIFE/REALTY ONE LTD.,"$648,000",43.6622608,79.3793321
06/07/2024,315 - 19 WESTERN BATTERY ROAD,TORONTO,ONTARIO,M6K0E3,SUNG JUNG WOO,RE/MAX CONDOS PLUS CORPORATION,"$629,000",43.6396604,79.4106213
06/07/2024,315 - 90 PARK LAWN ROAD,TORONTO,ONTARIO,M8Y0B6,LUNA IDA SECHI,RE/MAX PROFESSIONALS INC.,"$625,000",43.6243974,79.4852196
06/07/2024,317 - 15 MERCER STREET,TORONTO,ONTARIO,M5V1H2,RYAN COYLE,ROYAL LEPAGE SIGNATURE CONNECT.CA REALTY,"$639,900",43.6455696,79.3901536
06/07/2024,319 - 128 FAIRVIEW MALL DRIVE,TORONTO,ONTARIO,M2J2Z1,CHRISTINE ZHANG,HOMELIFE NEW WORLD REALTY INC.,"$638,000",43.77998,79.3449211
06/07/2024,319 - 233 CARLAW AVENUE,TORONTO,ONTARIO,M4M3N6,CARLY ANDREA WEISZ,RE/MAX REALTRON REALTY INC.,"$619,900",43.6630612,79.3406305
06/07/2024,32 - 50 ORDNANCE STREET,TORONTO,ONTARIO,M6K0C9,TONY BISCEGLIA,CITY REALTY POINT,"$638,888",43.6396246,79.4102785
06/07/2024,3201 - 395 BLOOR STREET E,TORONTO,ONTARIO,M4W0B4,KEVIN ZHANG,RE/MAX ALPHA SOLD REALTY,"$650,000",43.6721417,79.377352
06/07/2024,3204 - 105 THE QUEENSWAY AVENUE,TORONTO,ONTARIO,M6S5B5,ALLIE AMBROZ,EXP REALTY,"$610,000",43.6357798,79.4714155
06/07/2024,3215 - 4978 YONGE STREET,TORONTO,ONTARIO,M2N7G8,RAYMOND SZE CHUN YIU,HOMELIFE LANDMARK REALTY INC.,"$644,900",43.7656878,79.4125523
06/07/2024,3216 - 87 PETER STREET,TORONTO,ONTARIO,M5V0P1,JOYCE CHENG,HOMELIFE CULTURELINK REALTY INC.,"$608,000",43.6468737,79.392387
06/07/2024,322 - 231 FORT YORK BOULEVARD,TORONTO,ONTARIO,M5V1B2,CHLOE VEZINA,CITYSCAPE REAL ESTATE LTD.,"$635,000",43.6370379,79.4063934
06/07/2024,322 - 38 DAN LECKIE WAY,TORONTO,ONTARIO,M5V2V6,KHALID M. A. AL BOUSAILY,ROYAL LEPAGE TERREQUITY REALTY,"$628,800",43.6374607,79.3979259
06/07/2024,324 - 3100 KEELE STREET,TORONTO,ONTARIO,M3M2H4,RYAN COYLE,ROYAL LEPAGE SIGNATURE CONNECT.CA REALTY,"$649,900",43.7400361,79.4856773
06/07/2024,329 - 3100 KEELE STREET,TORONTO,ONTARIO,M3M0E1,TIFFANY LAI,SUPERSTARS REALTY LTD.,"$638,000",43.7400361,79.4856773
06/07/2024,333 - 380 MACPHERSON AVENUE,TORONTO,ONTARIO,M4V3E3,NAZ TAHERI,RIGHT AT HOME REALTY,"$614,900",43.6764978,79.4057664
06/07/2024,3402 - 88 HARBOUR STREET,TORONTO,ONTARIO,M5J0C3,IVY CHEE,CENTURY 21 KING'S QUAY REAL ESTATE INC.,"$620,000",43.6418534,79.3790565
06/07/2024,3404 - 255 VILLAGE GREEN SQUARE,TORONTO,ONTARIO,M1S0L3,FRED ZUCCARO,TRANSACT REALTY INC.,"$617,900",43.7785646,79.2816746
06/07/2024,3406 - 357 KING STREET W,TORONTO,ONTARIO,M5V0S7,STEVEN SUN,ROYAL LEPAGE PEACELAND STEVEN SUN REALTY,"$638,880",43.6457762,79.3925063
06/07/2024,343 - 15 MERCHANT'S WHARF WAY,TORONTO,ONTARIO,M5A0V8,VLADLEN KASHPAR,ROYAL LEPAGE YOUR COMMUNITY REALTY,"$645,000",43.6452569,79.3642909
06/07/2024,3503 - 1 THE ESPLANADE,TORONTO,ONTARIO,M5E0A8,LAHAV REZNIK,FOREST HILL REAL ESTATE INC.,"$649,000",43.6458823,79.375992
06/07/2024,3509 - 5 MARINER TERRACE,TORONTO,ONTARIO,M5V3V6,KI KIM,ROYAL LEPAGE SUPREME REALTY,"$635,000",43.6398517,79.390439
06/07/2024,3511 - 8 YORK STREET,TORONTO,ONTARIO,M5J2Y2,STEVE NEHLAWI,HARBOURSIDE REALTY CORP.,"$639,900",43.640542,79.3809949
06/07/2024,3516 - 19 BATHURST STREET,TORONTO,ONTARIO,M5V0N2,VICKY HSIU-HUI HSU,RE/MAX WEST VICKY HSU GROUP REALTY,"$648,000",43.6375621,79.3996469
06/07/2024,353 - 60 ANN O'REILLY ROAD,TORONTO,ONTARIO,M2J0C8,MARGARET WILLIAMS,INTERCITY REALTY INC.,"$605,999",43.7742478,79.3293457
06/07/2024,36 PARK LAWN ROAD,TORONTO,ONTARIO,M8V0E5,BRYAN JASKOLKA,CMI REAL ESTATE INC,"$649,900",43.62352468,79.48461336
06/07/2024,3602 - 361 FRONT STREET W,TORONTO,ONTARIO,M5V3R5,MARCUS KOLLMANN,CENTURY 21 ASSOCIATES INC.,"$649,000",43.6431608,79.3913998
06/07/2024,3608 - 101 PETER STREET S,TORONTO,ONTARIO,M5V0G6,KRIS DI LORENZO,ROYAL TEAM REALTY INC.,"$628,800",43.6475291,79.3926578
06/07/2024,3610 - 55 ANN O'REILLY ROAD W,TORONTO,ONTARIO,M2J0E1,AZADEH SHAHBAZ,RIGHT AT HOME REALTY,"$617,000",43.7735266,79.329593
06/07/2024,364 - 60 ANN O'REILLY ROAD,TORONTO,ONTARIO,M2J0C8,VICTOR LAI,LIVING REALTY INC.,"$628,000",43.7742478,79.3293457
06/07/2024,3703 - 21 ICEBOAT TERRACE,TORONTO,ONTARIO,M5V4A9,ANNA NIKITINA,RIGHT AT HOME REALTY,"$620,000",43.6404981,79.3974313
06/07/2024,3703 - 318 RICHMOND STREET W,TORONTO,ONTARIO,M5V0B4,LUSIA LIE,HOMELIFE/VISION REALTY INC.,"$649,000",43.6489242,79.3921998
06/07/2024,3708 - 115 MCMAHON DRIVE,TORONTO,ONTARIO,M2K0E3,STEPHANIE PAU,RE/MAX REALTRON REALTY INC.,"$608,000",43.7669863,79.371042
06/07/2024,3711 - 2221 YONGE STREET,TORONTO,ONTARIO,M4S0B8,MINA DEMIR,ONE PERCENT REALTY LTD.,"$648,000",43.7060642,79.3977203
06/07/2024,38 ELM STREET,"UNIT #3112
TORONTO",ONTARIO,M5G2K5,ADRIANA GRAHAM,CENTURY 21 HERITAGE GROUP LTD.,"$629,900",43.657493,79.384235
06/07/2024,3805 - 25 TELEGRAM MEWS,TORONTO,ONTARIO,M5V3Z1,MAX MUZZONE,ROYAL LEPAGE YOUR COMMUNITY REALTY,"$649,000",43.6411454,79.3942451
06/07/2024,3903 - 1928 LAKE SHORE BOULEVARD,TORONTO,ONTARIO,M6S0B1,SUMIT TAGGAR,ROYAL LEPAGE SIGNATURE REALTY,"$649,000",43.6357637,79.4679304
06/07/2024,4008 - 5 MARINER TERRACE,TORONTO,ONTARIO,M5V3V6,LUCAS FRATTURA,RIGHT AT HOME REALTY,"$639,000",43.6397355,79.3904175
06/07/2024,401 - 1177 YONGE STREET,TORONTO,ONTARIO,M4G2K8,HOLLY LEANNE FEDORCZENKO,ROYAL LEPAGE SIGNATURE REALTY,"$629,000",43.6828845,79.3916416
06/07/2024,401 - 135 MARLEE AVENUE S,TORONTO,ONTARIO,M6B4C6,SOLEDAD MARTIS,ROYAL LEPAGE SUPREME REALTY,"$649,999",43.7020814,79.4405449
06/07/2024,401 - 2 REAN DRIVE,TORONTO,ONTARIO,M2K3B8,GEORGIA KOTIADIS-CARNEVALE,ROYAL LEPAGE SIGNATURE REALTY,"$615,000",43.7656347,79.3831635
06/07/2024,4010 - 39 ROEHAMPTON AVENUE,TORONTO,ONTARIO,M4P0G1,RUTH HAMILTON,RE/MAX HALLMARK REALTY LTD.,"$638,000",43.7081849,79.3970648
06/07/2024,402 - 185 BONIS AVENUE,TORONTO,ONTARIO,M1T0A4,WAZIR A. KHOJA,RE/MAX CROSSROADS REALTY INC.,"$638,000",43.7858012,79.2923913
06/07/2024,402 - 2772 KEELE STREET,TORONTO,ONTARIO,M3M0A3,BRIAN GALLACHER,RIGHT AT HOME REALTY,"$649,900",43.7276194,79.4825908
06/07/2024,402 - 3 MICHAEL POWER PLACE,TORONTO,ONTARIO,M9A0A2,GAIL PENNINGTON,RE/MAX PROFESSIONALS INC.,"$629,900",43.6440199,79.5288851
06/07/2024,402 - 32 FOREST MANOR ROAD,TORONTO,ONTARIO,M2J0H2,HELEN GUO,DREAM HOME REALTY INC.,"$649,000",43.7716836,79.3447113
06/07/2024,402 - 36 FOREST MANOR ROAD,TORONTO,ONTARIO,M2J0H2,NAN SI,EXP REALTY,"$628,000",43.7719666,79.3448168
06/07/2024,403 - 1000 KING STREET W,TORONTO,ONTARIO,M6K3N1,JAMES TASCA,ICI SOURCE REAL ASSET SERVICES INC.,"$629,000",43.6417583,79.41447
06/07/2024,403 - 159 DUNDAS STREET E,TORONTO,ONTARIO,M5B1E4,RAJIV KUMAR DHAWAN,"INTERNATIONAL REALTY FIRM, INC.","$639,900",43.6568357,79.3748664
06/07/2024,403 - 21 CLAIRTRELL ROAD,TORONTO,ONTARIO,M2N5J7,MARK ALBAN CARTER,ROYAL LEPAGE SIGNATURE REALTY,"$610,000",43.7681283,79.3908372
06/07/2024,403 - 21 LAWREN HARRIS SQUARE,TORONTO,ONTARIO,M5A0T4,SUNDEEP BAHL,RE/MAX PLUS CITY TEAM INC.,"$629,000",43.6551141,79.3548329
06/07/2024,403 - 899 QUEEN STREET E,TORONTO,ONTARIO,M4M0C8,JEFFREY CHENG,RARE REAL ESTATE,"$618,000",43.6604155,79.3421938
06/07/2024,404 - 185 LEGION ROAD N,TORONTO,ONTARIO,M8Y0A1,TAHANI ABURANEH,EXP REALTY,"$629,900",43.6243911,79.4881244
06/07/2024,404 - 900 ST. CLAIR AVENUE,TORONTO,ONTARIO,M6C1C5,MICHAEL TAM,RIGHT AT HOME REALTY,"$649,999",43.6804767,79.4334924
06/07/2024,405 - 120 DUNDALK DRIVE,TORONTO,ONTARIO,M1P4V9,BASKARAN KANNIAH,RE/MAX ACE REALTY INC.,"$649,000",43.7713065,79.2870465
06/07/2024,405 - 35 FONTENAY COURT,TORONTO,ONTARIO,M9A0E2,SUSAN MARY QUAGLIERI,ROYAL LEPAGE TERREQUITY REALTY,"$629,999",43.6821953,79.5107189
06/07/2024,405 - 38 STEWART STREET,TORONTO,ONTARIO,M5V1H6,MATHIEU MCDUFF FITZGERALD,THE CONDO STORE REALTY INC.,"$625,000",43.6436396,79.4012367
06/07/2024,407 - 10 TANGREEN COURT,TORONTO,ONTARIO,M2M4B9,ABRAM YUNG,POWER 7 REALTY,"$615,000",43.7958866,79.4270483
06/07/2024,407 - 1030 KING STREET W,TORONTO,ONTARIO,M6K0B4,JEFF MAHANNAH,ROYAL LEPAGE REAL ESTATE SERVICES LTD.,"$635,000",43.6413929,79.4158038
06/07/2024,407 - 88 CORPORATE DRIVE,TORONTO,ONTARIO,M1H3G6,IDA LUK,HOMELIFE LANDMARK REALTY INC.,"$620,000",43.7808872,79.249712
06/07/2024,408 - 1 FALAISE ROAD,TORONTO,ONTARIO,M1E0B9,IVIE BLESSING IYAMU,RE/MAX EXPERTS,"$609,900",43.7693451,79.1887643
06/07/2024,408 - 17 DUNDONALD STREET,TORONTO,ONTARIO,M4Y0E4,ARUN BATRA,RE/MAX REALTY SERVICES INC.,"$649,600",43.6660525,79.3834891
06/07/2024,409 - 915 KING STREET,TORONTO,ONTARIO,M6K3M2,SAM KNOL,BRAD J. LAMB REALTY 2016 INC.,"$619,900",43.6416567,79.4127352
06/07/2024,410 - 16 MCADAM AVENUE,TORONTO,ONTARIO,M6A0B9,KEN ONG,CENTURY 21 GREEN REALTY INC.,"$630,000",43.7229146,79.4571199
06/07/2024,410 - 225 VILLAGE GREEN SQUARE,TORONTO,ONTARIO,M1S0L3,CHARLIE JOHNSON LAI,ROYAL LEPAGE PEACELAND REALTY,"$615,000",43.7797917,79.2818251
06/07/2024,410 - 300 ALTON TOWERS CIRCLE,TORONTO,ONTARIO,M1V4X9,NITHIYA SUNTHARALINGAM,CENTURY 21 INNOVATIVE REALTY INC.,"$632,500",43.8240371,79.2769284
06/07/2024,4102 - 70 TEMPERANCE STREET,TORONTO,ONTARIO,M5H0B1,MICHAEL WING HO TSE,LANDPOWER REAL ESTATE LTD.,"$649,900",43.6505301,79.3821482
06/07/2024,4106 - 65 BREMNER BOULEVARD,TORONTO,ONTARIO,M5J0A7,RICHARD RUTHERFORD,RE/MAX ULTIMATE REALTY INC.,"$620,000",43.6429418,79.3805571
06/07/2024,4108 - 45 CHARLES STREET E,TORONTO,ONTARIO,M4Y1S2,LENA ZHOU,RE/MAX ELITE REAL ESTATE,"$613,000",43.6689111,79.383977
06/07/2024,411 - 2720 DUNDAS STREET W,TORONTO,ONTARIO,M6P0C3,CAITLIN CLEMMENS,RARE REAL ESTATE,"$639,000",43.6650489,79.4597113
06/07/2024,411 - 30 SAMUEL WOOD WAY,TORONTO,ONTARIO,M9B0C9,JENNIFER MORRIS,CONCERT REALTY SERVICES LTD.,"$629,900",43.63469,79.54056
06/07/2024,411 - 320 RICHMOND STREET E,TORONTO,ONTARIO,M5A1P9,SEAN SEZLIK,RIGHT AT HOME REALTY,"$630,000",43.6535819,79.3687903
06/07/2024,411 - 410 QUEENS QUAY W,TORONTO,ONTARIO,M5V3T1,CRISTAL LI,BAY STREET GROUP INC.,"$629,000",43.6380611,79.3914588
06/07/2024,412 - 19 BARBERRY PLACE,TORONTO,ONTARIO,M2K3E3,TONY WANG,MASTER'S TRUST REALTY INC.,"$638,000",43.7660889,79.3847883
06/07/2024,413 - 36 FOREST MANOR ROAD,TORONTO,ONTARIO,M2J0H2,ROMEO VARGAS REYES,HOMELIFE HEARTS REALTY INC.,"$605,000",43.7717131,79.3457636
06/07/2024,414 - 3220 SHEPPARD AVENUE,TORONTO,ONTARIO,M1T0B7,LUCKSHAN SUBAMANY,RE/MAX MILLENNIUM REAL ESTATE,"$619,990",43.7772275,79.3151347
06/07/2024,415 - 105 THE QUEENSWAY AVENUE,TORONTO,ONTARIO,M6S5B5,GEORGE CHEN,RE/MAX REAL ESTATE CENTRE INC.,"$615,000",43.635981,79.4714362
06/07/2024,415 - 8 FIELDWAY ROAD,TORONTO,ONTARIO,M8Z0C3,ANNA VUJOVIC,IPRO REALTY LTD.,"$638,888",43.642755,79.5274576
06/07/2024,417 - 10 DEERLICK COURT,TORONTO,ONTARIO,M3A0A7,JAMES COOK,KELLER WILLIAMS CO-ELEVATION REALTY,"$615,000",43.7591964,79.3319238
06/07/2024,418 - 155 DALHOUSIE STREET,TORONTO,ONTARIO,M5B2P7,ERICA REDDY,ROYAL LEPAGE SIGNATURE REALTY,"$645,000",43.6576634,79.3767689
06/07/2024,419 - 1808 ST CLAIR AVENUE W,TORONTO,ONTARIO,M6N0C1,SILVIO AZZINNARI,RE/MAX PREMIER INC.,"$649,900",43.6738836,79.4624341
06/07/2024,419 - 20 JOE SHUSTER WAY,TORONTO,ONTARIO,M6K0A3,MICHAEL HOLDER,RE/MAX REALTY ENTERPRISES INC.,"$650,000",43.6401371,79.4241292
06/07/2024,419 - 665 QUEEN STREET E,TORONTO,ONTARIO,M4M1G4,DANIEL VAJDA,FOREST HILL REAL ESTATE INC.,"$640,000",43.6583639,79.351143
06/07/2024,4206 - 181 DUNDAS STREET E,TORONTO,ONTARIO,M5A0N5,JANICE ZHANG,HOMELIFE LANDMARK REALTY INC.,"$629,990",43.6570682,79.3740411
06/07/2024,4207 - 14 YORK STREET,TORONTO,ONTARIO,M5J0B1,HARJOT SANDHU,ROYAL LEPAGE CREDIT VALLEY REAL ESTATE,"$649,000",43.6421544,79.381624
06/07/2024,4208 DUNDAS STREET W UNIT# PH810,TORONTO,ONTARIO,M8X0B1,NICHOLAS CROZIER,KELLER WILLIAMS REAL ESTATE ASSOCIATES,"$630,000",43.66048791,79.51164369
06/07/2024,421 - 295 ADELAIDE STREET W,TORONTO,ONTARIO,M5V0L4,JANETTE GILL,BERKSHIRE HATHAWAY HOMESERVICES TORONTO REALTY,"$619,900",43.6476752,79.390532
06/07/2024,422 - 2301 DANFORTH AVENUE,TORONTO,ONTARIO,M4C0A7,WANDEE LEE,SUTTON GROUP OLD MILL REALTY INC.,"$639,900",43.686778,79.3072468
06/07/2024,426 - 52 FOREST MANOR ROAD,TORONTO,ONTARIO,M2J0E2,RAV SARAI,HOMELIFE MAPLE LEAF REALTY LTD.,"$635,000",43.7733296,79.3458195
06/07/2024,427 - 500 WILSON AVENUE,TORONTO,ONTARIO,M3H5Y9,JONATHAN NHAM,RESIDENTIAL DEVELOPMENT SERVICES INC.,"$605,000",43.7353469,79.4453099
06/07/2024,4303 - 2220 LAKESHORE BOULEVARD W,TORONTO,ONTARIO,M8V0C1,SAVANNAH WENG,RE/MAX DASH REALTY,"$639,900",43.6228596,79.4831828
06/07/2024,434 - 1 BELSIZE DRIVE,TORONTO,ONTARIO,M4S0B9,FRANK ZHAO,BAY ST. POPULAR REAL ESTATE,"$619,000",43.7002356,79.3966585
06/07/2024,438N - 26 GIBBS ROAD,TORONTO,ONTARIO,M9B0E3,MAIA MITCHELL,FOREST HILL REAL ESTATE INC.,"$649,900",43.6394155,79.558367
06/07/2024,4408 - 33 CHARLES STREET E,TORONTO,ONTARIO,M4Y0A2,WENTIN HUANG,MEHOME REALTY (ONTARIO) INC.,"$628,000",43.6687249,79.3845133
06/07/2024,4416 - 87 PETER STREET,TORONTO,ONTARIO,M5V0P1,LIEM VIEN,ROYAL LEPAGE SIGNATURE REALTY,"$639,900",43.6468737,79.392387
06/07/2024,445 - 26 GIBBS ROAD,TORONTO,ONTARIO,M9B0E3,SARA KELCEY,THE GREENHEART GROUP,"$650,000",43.6394155,79.558367
06/07/2024,4504 - 8 EGLINTON AVENUE,TORONTO,ONTARIO,M4P0C1,SHERRY DABIR,ROYAL LEPAGE YOUR COMMUNITY REALTY,"$629,000",43.7072161,79.3979456
06/07/2024,4510 - 2212 LAKE SHORE BOULEVARD W,TORONTO,ONTARIO,M8V0C2,KOMAL USMAN,SOTHEBY'S INTERNATIONAL REALTY CANADA,"$628,000",43.6225296,79.4823428
06/07/2024,4510 - 2221 YONGE STREET,TORONTO,ONTARIO,M4S0B8,GEETA RAJPAL,RE/MAX KEY2 REAL ESTATE,"$645,000",43.7060642,79.3977203
06/07/2024,4609 - 14 YORK STREET,TORONTO,ONTARIO,M5J2Z2,SAHIL MARWAHA,RE/MAX GOLD REALTY INC.,"$640,000",43.6419657,79.3815389
06/07/2024,4609 - 38 WIDMER STREET,TORONTO,ONTARIO,M5V0P7,JENNY DONG,PROMPTON REAL ESTATE SERVICES CORP.,"$625,900",43.6479866,79.3918411
06/07/2024,4611 - 87 PETER STREET,TORONTO,ONTARIO,M5V2G4,JENNY WU,HC REALTY GROUP INC.,"$650,000",43.6469038,79.3924393
06/07/2024,4717 - 30 SHORE BREEZE DRIVE,TORONTO,ONTARIO,M8V0J1,MAY CHEN,HOMELIFE NEW WORLD CONDOMAX REALTY INC.,"$649,900",43.6237762,79.479633
06/07/2024,48 UXBRIDGE AVENUE,TORONTO,ONTARIO,M6N2Y2,RONALD V. KIRSHENBLATT,ACCSELL REALTY INC.,"$635,900",43.6690579,79.456693
06/07/2024,4809 - 38 WIDMER STREET,TORONTO,ONTARIO,M5V0P7,STEPHANIE LI,PROMPTON REAL ESTATE SERVICES CORP.,"$629,900",43.6479866,79.3918411
